SPID,DiffEx_ID
Q32PJ3,
Q6DRM0,
Q76KX8,CGI_10017643
Q90259,
Q90259,
P19359,
B3A0Q8,
O54910,CGI_10017654
Q8BZ25,
Q6PIP5,
Q9GYZ0,CGI_10017660
O43402,
Q99L04,
Q9BYK8,
Q9BYK8,
Q9BYK8,
Q9BYK8,
P00507,CGI_10017668
Q0PV50,
Q04721,
P18910,
P50729,
Q8VC12,
Q8VC12,
Q5ZKY9,
P62321,CGI_10017693
P00491,CGI_10017694
Q8BGX7,
Q9NPI1,
Q0P5B7,
Q61850,
Q12952,
O60547,
Q92625,
Q6NSR8,
Q8CA72,
P58197,
Q5ZJX5,
Q80TQ2,
Q1RMU2,CGI_10017709
A5D9C6,CGI_10017710
Q9BYM8,CGI_10017711
Q22038,
Q5U597,
O60337,
Q6ZMY6,CGI_10017715
Q9NPA5,
Q66JW3,
Q6NYP0,
Q9P209,
Q8N0Z6,
F1Q4S1,
Q6PCJ1,
P35085,
O01814,
Q9H9B1,
Q03958,
Q9QXU2,
B1H116,
P29590,
Q5XH95,CGI_10017741
P34121,
O01761,
Q9ULM3,
Q5QJC4,
Q502B3,CGI_10017748
Q8JG69,
Q8QGW7,
Q8TC12,
O17320,
Q17QU7,
P41340,
Q8QGW7,
Q8QGW7,CGI_10017759
P29066,
Q4R562,
Q5NCF2,
Q8CB62,
Q8C0R9,
Q6PIX5,
O43174,CGI_10017766
Q2YGT9,
Q174D3,
Q8C3X2,
P56616,
Q28141,
Q8N653,
A1A4V9,
Q70FJ1,
Q14789,
A4IF63,CGI_10017777
P16444,
Q8N8A2,
Q3UI66,
Q9NRA2,
Q6U736,
O16025,
Q0P467,
Q9U8W7,
Q96KG7,
Q10901,
P43006,
Q9BQS8,
Q0V9W6,
A5D6U8,
Q8BJ48,
A4FUD6,
Q8BPU7,
P10039,
Q9BVM4,
P11233,
Q15648,
O08989,
Q7ZSX3,
Q4ZHW1,
Q5E9G4,
Q8C525,
F7H9X2,
Q9UKG9,
Q91Y25,
Q17DK5,
Q5RJ80,
Q8WQA4,
D2GXS7,
Q6DIB5,CGI_10017829
Q24K02,
Q9P206,
P34465,
P34465,
Q91V45,
Q640E9,
Q9C0D9,CGI_10017839
Q5EA80,
P56564,
Q95JY5,
A5PJI7,
Q9VAC5,
Q6DIB5,
Q5RB02,CGI_10017854
Q9NYT0,
Q5RB37,
Q9LJN4,
Q96CN9,
Q9H501,
Q98SW2,
P49900,
Q8R0G9,
Q9WTN5,
Q7T392,
Q7T392,
Q9PW38,
Q9NQX3,
Q708S6,
B4PN49,
P07207,CGI_10017875
Q9EPR4,
Q9EPR4,
P54219,
O09037,CGI_10017879
Q7Z407,
O15439,
Q17Q32,
Q5RFQ6,
Q803A7,
Q2AC31,
Q9TTC7,
A2VDP4,
P07207,
Q80VI1,
Q9NYM4,
Q5R4M2,
Q5EA79,
Q13360,CGI_10017904
Q28BZ7,
Q8JFX8,
Q9Z0T0,
Q504A5,
Q9H5Z1,
Q9Z0T0,
Q9VZW5,
Q9H5Z1,CGI_10017920
Q8TE73,CGI_10017921
P25386,CGI_10017922
Q32P85,
Q5UQH0,
P27048,CGI_10017925
Q6P3P4,
A6NN14,
O77682,
Q66JL1,
Q66JL1,
P56158,
Q505H4,
Q66H59,
Q5DWN0,CGI_10017941
O08746,
Q924T2,
P05099,
P17644,
Q9CZJ2,
Q6PST4,
P29274,
P46069,
P34978,
A2BE28,
Q9C0D7,CGI_10017955
P08228,
Q7XA72,
Q9EQC4,
Q5S006,
Q5S007,
Q9UBN7,
Q9NDM2,CGI_10017965
Q9UBN7,
Q5ZHZ4,
O94966,
P78814,CGI_10017969
Q9NUV9,
Q32P12,
Q17RB8,CGI_10017977
D2GXS7,
P04069,
Q9M7I7,
Q04164,
P86952,CGI_10017983
P35953,CGI_10017985
P98163,
Q54J55,CGI_10017987
P41437,
Q8CDF7,
P31696,
O00468,
Q6IR42,
Q7L2J0,
P86854,
P08183,CGI_10017999
Q3MHR7,CGI_10018003
Q7PQ25,
Q6NZM9,CGI_10018006
O02695,
Q62381,
D2GXS7,
P24044,
D2GXS7,
Q86IV5,
Q05974,CGI_10018017
Q5R7R9,
Q5ZMT7,
Q5EA01,
Q8NBP0,
O42281,
Q8NBP0,
Q8CCB5,
P12804,
D8VNT0,
P18106,
O18016,
Q7SIB2,
Q7SIB2,
P17139,CGI_10018039
P17140,CGI_10018042
Q9Z306,CGI_10018043
Q6WN34,
Q9NWZ3,CGI_10018046
Q8VDI9,CGI_10018047
Q8WTV1,
P79384,
Q19417,
P76536,
Q642B6,
Q14162,
P06795,
Q148B6,
P24781,
Q6ZPD9,
Q8K1C7,
P53611,
Q28FE4,
Q01240,CGI_10018067
Q69ZR9,CGI_10018069
A2VDR2,
Q01105,
Q801P0,
Q91V41,
Q2YDN4,CGI_10018075
P21675,
P11031,
A6H909,
Q585H6,
Q91642,
Q56A24,
Q5EA91,
Q8N2E2,
Q9NRW1,
P43114,
Q5ZJC8,CGI_10018092
Q2YDE7,
O54904,
Q2T9X2,
Q3TLR7,
Q7M456,
Q7M456,
Q96RW7,
A2RRV9,
Q5XI13,
Q6RUT8,
Q54X15,
Q03042,
Q9VE46,
Q1W376,
Q8WZ60,
Q2NLB0,
Q6NZ07,
A6NNX1,
Q21565,
Q9VCA2,
Q5U2U0,CGI_10018128
Q9BT43,
Q2KIS3,
Q9TT96,
Q6DJN2,
Q9BQS2,
Q6V0I7,
Q717B3,
Q3T0G1,
Q54VC0,
Q9HAV4,
Q5BIM1,
Q6PFY8,
Q6PFY8,
Q6AXR5,
Q8K3K9,
O88902,
Q9H3S7,
Q12955,
P11247,
Q9UH77,
Q7ZY08,
O55076,
Q6P132,
Q10751,
P73392,
P73392,
Q64573,
Q4UMH6,
P18503,
P18503,
O43752,
Q9V3A4,
Q8CC21,CGI_10018193
Q5VCS6,
Q99PP7,
Q2LZ62,
Q54BC9,
Q9J5I3,
Q9I931,
Q7SIC1,
D8VNS7,
Q7SIC1,
Q13772,
Q645M6,
O88992,
Q9Y333,CGI_10018216
Q4FZU1,
P20735,
P52434,
P52434,CGI_10018220
Q1T769,
Q8BRH4,
Q8QGX4,
A1ZA47,CGI_10018227
Q8BS45,CGI_10018228
Q65Z40,
Q7Z5K2,
Q23356,
P07291,
Q64319,
Q61532,
Q60870,
P59222,
P98157,
Q6DI48,CGI_10018250
Q15125,
Q9QUK3,
P46531,
Q86U86,
Q3UHK1,
P05370,
P50882,
Q9EQQ2,CGI_10018262
Q3URE9,
Q2KIJ2,
Q6V1P9,CGI_10018265
Q3UZY0,
Q9ESN6,
Q9DBS1,
Q6GM59,
Q9N1T2,
Q06725,
P86789,
P86789,
P86789,
Q96K75,
Q5UR67,
P18735,
Q9UK12,
Q868Z9,
Q6MG82,
Q8IWZ8,
Q9W6S8,
Q9CXK4,CGI_10018302
Q63ZM9,
Q9CXC3,
Q7T3Q2,
Q96B67,
Q0VCA2,CGI_10018308
Q659X0,
A3KPW7,CGI_10018310
Q64663,
O93479,
Q7KM13,
Q9VUL9,
Q2PZL6,
Q9VCA2,
A6BM72,
Q6DIL6,
Q5R7Y8,
Q5RF43,
Q9H2G9,
Q9Y5B8,
Q9U943,
Q4V9P9,
Q6CQX9,
A2A9C3,
Q6PFR5,
Q8N0W4,
Q92035,
Q8NFZ4,
Q8N0W4,
Q6P5U7,CGI_10018353
P63182,
P98157,
Q8NEG2,
Q5BLD8,
Q08BY5,CGI_10018360
Q15042,
Q86WI1,CGI_10018362
P86854,
P86854,CGI_10018364
Q86WI1,
Q8ISN9,
O14681,
Q5RJQ0,
Q9UKA2,
Q96M20,CGI_10018371
F7H9X2,
Q3ZBT2,
Q3ZBT2,
P17141,
Q76LS9,
Q6PDI6,
Q5RFK6,
Q3SWX9,
Q0VC00,CGI_10018386
Q96LR7,
P23414,
P79945,
Q2TGI8,CGI_10018390
P19468,
Q2VLH6,
P56730,
O93384,
Q8C0E3,
Q9U637,
P17644,
Q6DFV5,CGI_10018402
P42694,CGI_10018403
Q8K0V2,CGI_10018404
P22031,
Q6PFY8,
P22031,
P22031,
P22031,
Q4R786,
Q8WY36,
O57429,
Q9D7K2,
Q9DCN1,
Q91883,
Q5U3G1,
P21941,
Q60847,
Q5ZIJ9,
P51957,
Q3T142,
Q9VA73,
O14929,
Q6NU04,
Q20681,
E7FDW8,CGI_10018438
Q86W10,CGI_10018439
Q0IIF9,
P00178,
Q9U3W6,
P55918,
Q1JV40,
A7M7C7,
Q3SZZ7,CGI_10018449
Q8BGC4,
O54904,
Q9Z1G4,CGI_10018452
Q5F477,
P18075,CGI_10018454
Q3SZC4,
Q90830,
O60266,
Q9VN14,CGI_10018458
Q01177,
C3Y431,
Q9NWW7,
Q2VPA6,
Q1HE26,
Q32LQ0,
Q8I3Z1,
O43805,
P83298,CGI_10018476
P35035,
Q05707,
O43405,
Q641F3,
Q96AE7,
Q9NQP4,CGI_10018483
Q3SYW0,
Q8MK44,
Q2T9Q1,CGI_10018486
Q28GH3,
Q96LI6,
Q9H6D7,
P83436,
P05090,
Q24157,
A9ULZ2,CGI_10018493
P41436,
Q5EA55,CGI_10018495
Q91YV9,
O46635,
P31409,CGI_10018499
Q6V7V2,
Q3V6T2,
P37709,
Q9NZW4,
Q6NS60,
P22817,
Q9D172,
Q5RF40,
Q569D5,
Q6P1C6,
Q90WJ8,
P82596,
P22897,
Q0V9R4,
Q80V94,
Q2TBR7,
Q9H8Y8,
P22411,CGI_10018522
P47727,
Q09630,
A7S8T5,
Q9PU58,
Q640K1,
Q9P243,
P04069,
Q4V9P6,
A4IGF3,
Q86SQ4,
A5PMU4,
Q4UMH6,
O60733,
Q9Y5X5,
O75596,CGI_10018554
Q96GW7,
D2GXS7,
Q503U1,
Q80T41,
Q9UBS5,CGI_10018563
Q6GL69,CGI_10018564
Q8T773,
Q5E946,
P41562,CGI_10018568
Q71SY5,
Q9W0Y2,
F8WLE0,
B1AK53,
Q6ING7,CGI_10018574
Q5XI42,
Q5XI42,
Q66S17,
D2GXS7,
Q9Y6I9,
Q9BIW4,
P70193,
P18503,CGI_10018585
Q01622,
Q969Q5,
O55135,
P35556,
Q5UPX0,
P61295,
Q6GLB9,
Q5R792,
Q5RFV8,
Q9UPN6,
Q6NXH2,
Q9NQZ6,
O70215,
Q9FT72,
D3YZP9,
Q9WUD1,
Q9NWT6,CGI_10018615
Q9ERE6,
P48380,CGI_10018619
A4D2P6,
E1BD59,
Q96RW7,
P56404,
O94778,
Q7PWV1,
O94778,
Q8WWZ7,
P46531,
Q8WXS8,
Q7SIC1,
Q96GW9,
Q05A80,
Q9JHG0,
Q9H251,
P70318,
Q5ZIY5,
Q24563,
P42679,
P34992,
Q9W799,
Q9NZR2,
Q00PJ9,
Q80X66,
Q05B58,CGI_10018653
Q9Y5L0,
A6NIV6,
Q61184,
Q13585,
Q3UDE2,
Q9UIL4,
P04634,
Q5R1U3,
P80416,
Q9NZQ3,
P41970,CGI_10018669
Q5EBH1,CGI_10018670
Q7TP48,
Q9R0W9,
Q9R0W9,
Q61555,CGI_10018675
Q6PUR7,
Q8TEV9,
Q03046,
Q96SL1,CGI_10018682
Q9UM73,
O95490,CGI_10018684
Q9C0C7,
Q80VY9,
D8VNS7,
Q9ES30,
Q14789,
Q3B725,
Q8VED2,
Q9Y236,
Q96RK4,
Q9QYG6,
P51589,
Q8TDF5,
Q6DIY8,
P62314,
O88667,
P55042,
Q9U8W8,
Q9U8W8,
Q6P1C6,
P04798,
O75581,
Q8TER0,
Q04212,
P00993,
P40983,
O96133,
Q6RG02,
Q9U943,
Q9U943,
Q01528,
Q5RD33,
Q5IS54,CGI_10018748
Q96EV8,
Q8WVK2,
Q9UGM3,
Q5G266,
O08762,
Q8BLQ7,CGI_10018756
Q6ZRF8,
P17644,
P17644,
Q9R0W9,
P48180,
Q9JMH9,
Q92614,
Q92614,
Q9JMH9,
A7SG73,
Q99700,
Q4KMP7,
Q7RTR2,
Q5ZLD3,CGI_10018773
Q7TNK1,
Q5R7R6,
Q15393,
Q9NRH2,CGI_10018778
Q5VWW1,
O75096,
Q5R7K7,
P63306,
P50591,
P48818,CGI_10018790
Q17NH9,
P59222,
Q03350,
P46023,CGI_10018794
P46023,
Q8VHZ8,
Q66JT5,
Q9CWB7,
D2GXS7,
D2GXS7,CGI_10018806
O42329,
O88281,
P19999,
Q96RW7,
Q2TV84,
Q9HCF6,
Q25461,
Q6QLQ4,
Q96GS4,
Q8VHZ7,
Q69ZQ2,
Q9BXW7,CGI_10018828
P98107,
O09164,
Q08420,
Q13439,
Q13439,
Q8IZD4,
P15381,
Q5ZKX6,
Q15582,
Q15582,
Q5VWW1,
P06731,
Q7RTY1,
Q7RTX9,CGI_10018849
Q7RTX9,
Q7RTX9,CGI_10018851
Q5M9H0,
B0S9J3,
Q8VHZ8,
Q63312,CGI_10018855
P10079,
Q9WV60,
D2GXS7,CGI_10018861
O54873,
Q8HXX6,
P17900,
P28828,CGI_10018870
Q60997,CGI_10018871
Q4A3R3,
Q16981,
O15226,
Q26065,
Q75WF2,
Q9QZK9,
Q75WF2,
Q5T1M5,
Q5RAS6,CGI_10018882
Q9NZL6,
Q6AXY7,
P83095,
Q9JK83,CGI_10018886
Q9UBH6,CGI_10018887
Q9HCF6,
Q2XWK0,
Q54KD0,CGI_10018891
Q9Z0Z5,CGI_10018892
Q9Y6R7,
Q8BYK4,
D2GXS7,CGI_10018896
Q5NDL2,
O75382,
Q6PFY8,
Q5NDL2,
Q26622,
Q91060,
Q7XA40,
Q7XA40,
Q39056,CGI_10018911
O77245,CGI_10018913
Q92793,
Q9W790,
B6CZ61,
B6CZ61,
B4M5X4,CGI_10018921
Q5SXM2,
Q9DAK9,
P20273,
Q6IWZ0,
Q96NB2,
B5FYQ0,
P06603,CGI_10018930
Q9Y3P9,
Q28FX0,
Q28GD4,
Q9JMF7,
Q28HC6,
Q8IUH4,
P63033,
Q5R6S2,
Q15024,
Q8R173,
Q9VKA4,
Q96NW4,
Q66IJ4,
Q9UKV5,
Q9NZW4,
Q9UKV5,
Q17QH8,
A8E627,
Q5ZIJ9,
P22892,
Q5SWK7,
Q98931,
P56677,
Q8BIY1,
Q28631,
Q9ESN6,
Q29RH4,
Q58DK8,
O75643,
Q3MHL8,
Q80T91,
Q80T91,
Q5F485,
Q96K80,CGI_10018970
Q99PP7,
Q07553,
Q8N884,CGI_10018973
Q7LZR2,
Q6VMN6,
Q9P2I0,
Q99N23,
O95236,
Q8WUH2,
Q9JJ19,
P34275,
P43332,
Q6PHK6,
P46411,
Q8BT14,
Q0PMG2,
O75096,
P15924,
P35663,CGI_10019003
Q9UBY0,
Q25011,
Q25011,
A8Y1P7,
A2ASS6,
Q8BLK3,
Q6G6M9,
P32939,
Q8JHV9,CGI_10019017
Q9HAY6,
P42530,
Q9W6F8,
Q4ZJM9,
Q91Z63,
Q9EPH8,
Q8NC67,CGI_10019027
Q9ESN6,
Q9V3D2,
Q9WU70,
Q8R116,CGI_10019032
D2GXS7,
Q9NQ86,
O75382,
Q9NVA1,
Q7QH73,
P82600,CGI_10019040
P31695,CGI_10019042
Q18823,
A0JP86,
O94431,
A2RRD8,
P10620,CGI_10019049
Q3T0P6,
P32392,
P20645,
P13667,
P14685,
Q2KJ46,
Q2KJ46,
P09480,
Q8JFN7,CGI_10019062
Q05941,
Q6DEL2,
Q923Z3,
Q90456,
Q5RB71,
Q9NWM3,CGI_10019068
Q6NVM6,
A4IH36,
Q9VUI3,CGI_10019071
P40720,
O35130,
P42674,
Q8WZA0,
A7S1L6,
P42575,
Q5GIS3,
Q5XF89,
Q9BYN7,CGI_10019085
Q571E4,
P10533,
D3ZQG6,
Q53G44,
Q9UBN7,
Q8IYB1,
A8MT70,
Q9BX79,
Q9VB74,CGI_10019100
Q80VI1,
Q90805,
A2RUS2,
Q505D1,
Q8HXD5,
Q7ZW86,
Q5R733,
Q8BXR5,
Q6Q760,
Q9WTW8,
Q9NFT7,
Q0IH24,CGI_10019127
Q0IH24,
Q0IH24,
Q99973,
Q99K82,CGI_10019135
A5PLI4,
P08045,
Q8NB25,
Q66JL1,
P52788,
Q3SZA5,
Q5R839,
G2TRM6,
Q503R4,
Q8QZZ7,
B1H234,
Q9DBB5,
A8KBY2,
Q9BT25,
P16591,
Q9NZJ4,CGI_10019154
Q9JLC8,
Q14CX7,CGI_10019156
P82094,
P82094,
Q8VHK2,
Q6P9K8,
Q9VZW5,
Q969T9,
Q9W107,CGI_10019167
P05423,
Q9DC28,CGI_10019169
P54922,
Q32KR8,
Q6ZVD7,CGI_10019173
Q3T106,
P52565,
P22570,CGI_10019176
O94901,CGI_10019177
Q16827,
P17972,
P05452,
Q7SIC1,
O09053,
P35832,
Q9ESN6,
Q93113,
Q2NL00,
Q558Z0,CGI_10019203
Q3SZ48,
Q5ZIW2,
Q1PSW8,
Q9BYV1,
Q5UNW9,
Q80YV3,
Q04336,
P20693,
P56193,CGI_10019213
Q6DN90,
P07439,
Q0EEE2,
Q7TXL7,
O34918,
Q99715,
Q8WUQ7,
P51523,
Q7Z0T3,
A2VE52,
Q5REX3,CGI_10019235
Q8VHY0,CGI_10019237
Q9BVQ7,
Q1LXI5,
Q9JME5,CGI_10019240
Q8K021,CGI_10019241
Q9VE46,
Q9BU70,
Q9NVE4,
O43315,
Q8CFF0,
Q13315,
Q6PQD5,
Q61241,
A7RUD5,
Q9BXF9,
Q96BY9,
P70031,
P83861,
Q8MJ08,
Q15262,CGI_10019259
Q9HCJ3,
Q96S53,
Q0EEE2,CGI_10019265
Q2VIU1,CGI_10019266
Q8WWF8,CGI_10019267
Q5M8V0,
P06180,
B0JZV4,
Q9H841,
O95372,
Q99575,
P80601,CGI_10019274
Q8CFI5,
Q6IPT4,
Q5VWW1,
Q9Y2U8,
P82979,CGI_10019286
D2GXS7,
P82186,
P82186,CGI_10019289
P82186,CGI_10019290
O54902,
Q9ESL4,
Q6PFY8,
Q9ESN6,
Q5G268,
Q9V785,
P15305,
Q15582,
Q3SZZ7,
Q16960,
O43299,CGI_10019308
Q8R0H9,
B0FXQ5,
Q9BX84,
Q08CM4,
O88544,
Q8IUS5,CGI_10019315
E7FCN8,
Q24498,
Q24498,CGI_10019325
Q8BHX1,
Q96LQ0,
Q8VHF0,
Q8N5C6,
Q5RDI0,
Q9CXE6,CGI_10019332
Q5U1Z0,
Q8BIJ6,
Q8BNQ3,
Q3B7G7,CGI_10019336
Q9ESN6,
Q7SIC1,
Q7SIC1,
Q9I927,
Q7SIC1,
Q8TER0,
Q5UR67,
Q5RJ80,
A4IF63,CGI_10019358
A9JTP3,CGI_10019361
Q9NZW4,
A1ZA47,
Q9NQR9,
Q8SQ21,
Q0VCJ7,CGI_10019371
P41436,CGI_10019372
P86854,
Q4LDE5,
Q9R007,
Q6UXN8,
P41366,
Q6WQJ1,
Q02870,
Q9Y490,
Q8TEX9,
Q1LXS2,
Q9Y4W6,
P51112,
P51111,
Q4GZT3,
Q4KLI9,
Q4KLI9,
Q60803,CGI_10019401
Q810V0,CGI_10019402
P0CP98,CGI_10019403
Q68EY7,
Q9VZW5,
Q5VW36,
Q9JLA3,
Q92035,
Q5F371,
O45379,
P18085,
Q63055,
P97334,
Q8IXQ6,
Q12888,
Q9BMX5,
P55142,
Q9FVX1,CGI_10019426
Q80UC8,
Q8N4C6,
Q6XQG9,
Q9NS37,CGI_10019433
F8WLE0,
Q2TBP2,CGI_10019436
O15315,
Q86SZ2,
Q5REV9,
Q5REV9,CGI_10019440
Q5REV9,
Q8D3M4,
Q58DU5,
Q5T3F8,
P23790,
Q28120,
P08428,
P53413,
P53413,
Q55CU8,
Q6AZH6,CGI_10019454
P30568,
P30568,
Q6AZH6,
Q8N5T2,
Q54F25,
Q3UPW2,
Q6DHQ1,
Q9DE27,
P20241,
Q0VCK5,
Q64336,
Q64336,
Q9UGP5,
Q4UMH6,
Q4UMH6,CGI_10019477
Q3MHH1,
Q5XTS1,
Q8CFA2,CGI_10019480
Q498T3,
P55201,
Q9P2N4,
Q4UMH6,
P61157,
Q14974,
Q8N3P4,CGI_10019492
P20073,
Q9HCK4,
P84173,
Q4LDE5,CGI_10019506
P0C6B8,
P0C6B8,
Q8C8H8,
Q9Z1J2,
Q96PY6,
Q4R6K2,CGI_10019513
Q9BZF1,
Q7PMT1,
Q6PD62,
Q86IH1,
Q6V0I7,
Q13310,
Q9NUV9,
Q5RE88,
Q8TBY9,
Q2KHT3,CGI_10019527
O88582,
P53355,
Q01484,
Q4A0V8,
Q2VPA4,
Q9W596,
Q0VD31,
Q8BH70,
O35625,
P12815,
Q6P6Z8,CGI_10019543
Q6DIV6,
O54904,
Q9UBC3,
B4LXW1,
Q6PHN1,CGI_10019548
Q9GLN5,
A8MXY4,
P12276,CGI_10019552
Q9EP80,
C7G0B5,
Q92035,
Q92035,
P21927,
P30122,
Q9NZW4,
Q6GM78,
Q8BMN4,
A1L2Y1,
Q9W725,
A8TSS9,
Q9P0W8,
P19073,CGI_10019570
Q8BYN3,CGI_10019571
Q6P9Z4,
Q9VKA4,
Q9IAT6,CGI_10019574
C3XRY1,
Q5UR67,
Q505D1,CGI_10019577
P86411,
Q4JIM4,
Q9H4E5,
Q4R6I5,
P43686,CGI_10019584
A6NMZ7,
Q8N9N8,
O75355,
Q9P2K8,
P97367,
O00470,
Q93075,
Q86YW7,
Q925Q5,
Q9UPG8,
P56479,
Q5U247,
P82968,CGI_10019606
Q28F51,
P32238,
Q3ZBG4,CGI_10019614
Q5PPM5,
O08786,
Q9VH19,
Q6P6Y1,
Q14590,
Q14590,
Q9R1S3,
O95427,
Q9Y6R7,
A0JM12,
P59222,
A6NEE1,CGI_10019630
Q5ZIQ3,
Q3UXZ6,
Q3UXZ6,
P46940,
A2CEA7,
P28818,
Q9XZC8,CGI_10019638
Q9W596,CGI_10019640
O15014,CGI_10019641
Q7ZTY7,
Q8NA69,
P33945,
Q80VI1,
P11087,
Q92824,
P13803,
Q9UQ03,CGI_10019658
Q7XPJ0,
P82987,CGI_10019661
Q8IVH8,
Q8CEQ0,
P27046,
A4IIL4,
Q2T9J0,
Q8CHH5,CGI_10019667
Q6XBJ3,
P57081,
O15050,
Q9H892,
Q8BV79,
Q495T6,
P86729,
P42892,
O15943,
Q9Y5G3,CGI_10019684
Q99K70,
O43909,CGI_10019686
P53214,
Q5ZKJ4,
P16157,
Q63118,
Q5RBD3,
Q04791,
P57756,
P57756,
A5YM72,CGI_10019704
Q6NXB2,
P49395,
P49395,
Q08B22,
Q6P1D7,
Q9W7R4,
Q0P4F7,
O00625,
O00625,
Q6PFY8,
Q9DGB6,
Q689D1,
Q7ZXV5,
Q689D1,CGI_10019719
Q8BKF1,
Q6GNL4,
Q9Z1M0,
Q8BUR3,CGI_10019731
Q6INE8,
Q0V9R3,
P55937,
P34410,CGI_10019735
Q8N1G4,
Q00649,
A2BFP5,CGI_10019739
D2GXS7,
P26221,
Q6NT55,
Q9R0M5,
Q91628,
Q8HZP2,
Q9DE46,CGI_10019751
P68371,CGI_10019752
Q9ULT8,CGI_10019756
O14678,CGI_10019757
Q53LP3,
A5JSS2,
Q9VE46,CGI_10019763
Q9NWY4,CGI_10019764
Q9Z0R9,
Q02224,
Q8CGC6,CGI_10019769
Q8VI56,CGI_10019780
O88572,
Q96QZ7,
Q9WVQ1,
Q6PFY8,
B0BNA5,CGI_10019790
Q9Y6R7,
P49790,
Q02225,
Q5R7Y0,
Q5ZJ39,
Q9GP32,
Q6TEK3,
A8MPT4,
Q2NL00,
P41149,
Q9NUV9,
Q9VN14,CGI_10019808
Q9H8W5,
A4IF63,
Q9I931,
Q8C525,
Q24JY6,CGI_10019815
Q8BVM7,
Q55BZ5,
Q08345,
Q90744,
Q4R7I0,CGI_10019828
B0BLZ5,
Q9Y1A3,CGI_10019830
Q96M20,
Q9D752,
P11833,CGI_10019835
Q9JII1,
C9D7C2,
Q4VGL6,
Q5ND28,
O60244,
Q8IWP9,
O46502,
Q3T197,
Q5ZKN1,
E1BRE2,
Q80UU1,
P52503,CGI_10019857
Q9VEU1,
O08586,
Q9NV56,
Q86TM3,
Q9VAQ5,
Q9UNQ2,
Q5EA11,CGI_10019868
O62640,
Q868T3,
Q6NXK5,
A2RSY1,
O19071,CGI_10019875
Q09326,CGI_10019876
A0JMQ9,CGI_10019877
Q80UM7,
Q9W0T1,
P34056,
Q96LK0,
Q8R3S2,
O88845,
Q9H3K2,
Q90YP3,
Q9D6R2,
Q9NZJ4,
Q9JLC8,CGI_10019898
Q5M7P5,CGI_10019899
Q8K3A0,
Q91XE9,
Q1EAU8,
Q9U489,
Q6C7A6,
Q6PFY8,CGI_10019905
Q07DZ5,
Q09660,
Q09660,
F6QV99,CGI_10019914
Q8C1Z8,CGI_10019916
Q865F1,
B2RVL6,CGI_10019918
Q92503,CGI_10019919
Q5SPP5,
Q5SPC5,
Q99502,
Q8NE09,
Q8NE09,
P09661,CGI_10019926
Q95SX7,
Q3MHZ2,
Q6DRP4,
Q3ZBM4,
Q29RL9,
O69671,
B4F785,
O35346,
Q710D6,
Q9ESK9,
Q8TDY2,
Q5T4T6,
Q27403,
Q3ZBT1,
P70583,
Q9ULJ7,CGI_10019944
Q8NHV1,
P33316,
A7SBN6,
Q8JHV9,
O75382,
Q16609,
P41951,
Q6DIB5,
E3TDS3,
Q03601,
E1BD59,
A2V7M9,
Q0VFZ6,
Q9V4M2,
Q16706,
P32138,
Q54P70,
Q96M20,
P25118,
O44252,CGI_10019985
Q9D8P7,
O07552,
O17450,
Q90XB3,
P56557,
Q9I927,
Q5IFJ8,
Q5THJ4,
Q9ESN6,
Q2Q1W2,
Q96IR2,
Q9K907,
O01479,
Q9C0G6,
D2GXS7,
P19477,
Q3SZZ7,
O75382,
Q95ZJ1,
Q95ZJ1,
Q95ZJ1,
D2GXS7,
D2GXS7,
Q62165,
Q9CQS5,
Q2KHM9,
P17972,
O15943,
Q6E2N3,
O95450,CGI_10020042
O95450,CGI_10020043
P12109,
P48542,
P48545,
A6QQ71,
Q13867,
Q2KIK3,
P10079,
Q9UM47,
Q91VA6,
A6NFN9,
P18503,
P18503,
Q9UHC7,
Q8ND61,
Q92630,
Q2YDQ5,
Q96WM9,
P07872,
P42325,CGI_10020069
A4IFK2,
Q6DJI9,
A4D0V7,
P10356,
P95957,
Q72LL6,CGI_10020077
Q8TC12,
P25386,
Q5RBP9,
Q5RBP9,
Q5RBP9,
Q2M385,
Q5RBP9,
O70244,
Q9P1Z9,
Q8TB52,
Q7L9B9,CGI_10020092
Q5ZJ75,CGI_10020094
Q99MS3,
Q99MS3,
Q6GM29,
Q9YGS0,
Q8C525,
Q14562,
P38542,
Q8VIK5,
P25660,
Q10982,CGI_10020113
Q9HG11,
P58365,
P46023,
P20918,CGI_10020124
Q66IC8,
Q5TAX3,
Q7TT28,
A7I2G3,
O05389,
Q5DU57,
P19477,
Q2HJC9,CGI_10020139
Q8JZQ5,
P07451,
Q07998,
O57526,
Q5RB68,
Q24K15,
Q5RD79,
O57592,
Q6GQD5,
P09480,
Q3UK37,CGI_10020158
Q29503,
Q641Z2,
Q12955,
P98156,
Q15399,
O75382,
O75382,
D2GXS7,CGI_10020172
Q3SZF2,
P24014,
O44252,
Q9DBB9,
Q8VD04,
P17971,
P17971,
Q9GLY5,
P84875,
Q9VVY3,CGI_10020195
Q5ZJW6,CGI_10020196
Q6DWJ6,
P09481,
O15550,CGI_10020202
P54106,
E1BWM5,
Q13042,
A6H5Z3,
Q17QK8,CGI_10020213
Q6BZG7,
Q9Y289,
Q9XT77,
Q5GH73,
Q49LS6,
Q49LS8,
P42674,
Q6DF30,CGI_10020229
B0BM20,
Q8C6K9,CGI_10020232
Q8C6K9,
Q62261,
P17124,
